strain,time (s)
-3.666808629100495e-20,-2.1421585064999995
-3.6854555695937086e-20,-2.1416702252499995
-3.6981825608380174e-20,-2.1411819439999995
-3.704967085363388e-20,-2.1406936627499995
-3.705796168162443e-20,-2.1402053814999995
-3.700666403963971e-20,-2.1397171002499995
-3.6895839691390567e-20,-2.1392288189999995
-3.6725646182053246e-20,-2.1387405377499995
-3.649633664919592e-20,-2.1382522564999995
-3.620825947973923e-20,-2.1377639752499995
-3.586185781335202e-20,-2.1372756939999995
-3.545766889292411e-20,-2.1367874127499995
-3.499632326301416e-20,-2.1362991314999995
-3.4478543817406424e-20,-2.1358108502499995
-3.3905144697167196e-20,-2.1353225689999995
-3.327703004081288e-20,-2.1348342877499995
-3.2595192588475614e-20,-2.1343460064999995
-3.186071214214717e-20,-2.1338577252499995
-3.107475388435627e-20,-2.1333694439999995
-3.0238566557837925e-20,-2.1328811627499995
-2.935348050899382e-20,-2.1323928814999995
-2.8420905598158977e-20,-2.1319046002499995
-2.744232897991388e-20,-2.1314163189999995
-2.6419312756892784e-20,-2.1309280377499995
-2.5353491510739918e-20,-2.1304397564999995
-2.4246569714080082e-20,-2.1299514752499995
-2.3100319027557208e-20,-2.1294631939999995
-2.1916575486069326e-20,-2.1289749127499995
-2.0697236576709893e-20,-2.1284866314999995
-1.9444258217171504e-20,-2.1279983502499995
-1.8159651639085685e-20,-2.1275100689999995
-1.6845480177813013e-20,-2.1270217877499995
-1.5503855975326633e-20,-2.1265335064999995
-1.4136936601511206e-20,-2.1260452252499995
-1.2746921599227567e-20,-2.1255569439999995
-1.1336048958669256e-20,-2.1250686627499995
-9.906591526631069e-21,-2.1245803814999995
-8.460853356414414e-21,-2.1240921002499995
-7.001166004244578e-21,-2.1236038189999995
-5.529884778084301e-21,-2.1231155377499995
-4.049384944916642e-21,-2.1226272564999995
-2.5620579025379195e-21,-2.1221389752499995
-1.0703073220597207e-21,-2.1216506939999995
4.23454732706376e-22,-2.1211624127499995
1.916811702683516e-21,-2.1206741314999995
3.407346441539691e-21,-2.1201858502499995
4.8926451279173624e-21,-2.1196975689999995
6.3703011755851565e-21,-2.1192092877499995
7.837919135153322e-21,-2.1187210064999995
9.2931185810441e-21,-2.1182327252499995
1.0733537977403313e-20,-2.1177444439999995
1.2156838516658353e-20,-2.1172561627499995
1.3560707924488455e-20,-2.1167678814999995
1.4942864225003534e-20,-2.1162796002499995
1.6301059459994106e-20,-2.1157913189999995
1.7633083356158987e-20,-2.1153030377499995
1.8936766934344776e-20,-2.1148147564999995
2.0209986054849217e-20,-2.1143264752499995
2.1450664893011857e-20,-2.1138381939999995
2.265677933934841e-20,-2.1133499127499995
2.3826360318667594e-20,-2.1128616314999995
2.4957497022681877e-20,-2.1123733502499995
2.6048340050790342e-20,-2.1118850689999995
2.709710445384047e-20,-2.1113967877499995
2.810207267582471e-20,-2.1109085064999995
2.906159738864181e-20,-2.1104202252499995
2.997410421520551e-20,-2.1099319439999995
3.0838094336367764e-20,-2.1094436627499995
3.1652146977299544e-20,-2.1089553814999995
3.241492176917565e-20,-2.1084671002499995
3.31251609821945e-20,-2.1079788189999995
3.378169162617605e-20,-2.1074905377499995
3.438342741518572e-20,-2.1070022564999995
3.492937059285884e-20,-2.1065139752499995
3.5418613615312855e-20,-2.1060256939999995
3.5850340688765685e-20,-2.1055374127499995
3.62238291592166e-20,-2.1050491314999995
3.653845075177182e-20,-2.1045608502499995
3.6793672657454807e-20,-2.1040725689999995
3.698905846557102e-20,-2.1035842877499995
3.712426893995802e-20,-2.1030960064999995
3.7199062637694965e-20,-2.1026077252499995
3.721329636910876e-20,-2.1021194439999995
3.716692549816368e-20,-2.1016311627499995
3.7060004082584835e-20,-2.1011428814999995
3.6892684853324873e-20,-2.1006546002499995
3.6665219033243036e-20,-2.1001663189999995
3.637795599513148e-20,-2.0996780377499995
3.603134275948031e-20,-2.0991897564999995
3.56259233326383e-20,-2.0987014752499995
3.516233788629025e-20,-2.0982131939999995
3.4641321779416255e-20,-2.0977249127499995
3.40637044241879e-20,-2.0972366314999995
3.343040799746611e-20,-2.0967483502499995
3.274244599987462e-20,-2.0962600689999995
3.200092166461967e-20,-2.0957717877499995
3.120702621851918e-20,-2.0952835064999995
3.036203699791495e-20,-2.0947952252499995
2.946731542240912e-20,-2.0943069439999995
2.8524304829575634e-20,-2.0938186627499995
2.7534528174051664e-20,-2.0933303814999995
2.6499585594623708e-20,-2.0928421002499995
2.5421151853151003e-20,-2.0923538189999995
2.430097364937403e-20,-2.0918655377499995
2.3140866815878357e-20,-2.0913772564999995
2.194271339767126e-20,-2.0908889752499995
2.0708458621025527e-20,-2.0904006939999995
1.944010775643892e-20,-2.0899124127499995
1.813972288072429e-20,-2.0894241314999995
1.6809419543429845e-20,-2.0889358502499995
1.545136334293764e-20,-2.0884475689999995
1.406776641775793e-20,-2.0879592877499995
1.2660883858660637e-20,-2.0874710064999995
1.1233010047458114e-20,-2.0869827252499995
9.78647492832372e-21,-2.0864944439999995
8.323640217717965e-21,-2.0860061627499995
6.84689555903959e-21,-2.0855178814999995
5.358654628238535e-21,-2.0850296002499995
3.861351196757817e-21,-2.0845413189999995
2.3574351581563897e-21,-2.0840530377499995
8.493685249316888e-22,-2.0835647564999995
-6.603785979598988e-22,-2.0830764752499995
-2.1693320562891424e-21,-2.0825881939999995
-3.6750176998453905e-21,-2.0820999127499995
-5.1749654391928854e-21,-2.0816116314999995
-6.6667132992579545e-21,-2.0811233502499995
-8.14781146306716e-21,-2.0806350689999995
-9.61582629902165e-21,-2.0801467877499995
-1.106834436506978e-20,-2.0796585064999995
-1.2502976383182025e-20,-2.0791702252499995
-1.3917361177588002e-20,-2.0786819439999995
-1.530916957024996e-20,-2.0781936627499995
-1.6676108227167564e-20,-2.0777053814999995
-1.801592344910926e-20,-2.0772171002499995
-1.9326404900526533e-20,-2.0767288189999995
-2.0605389270299865e-20,-2.0762405377499995
-2.185076385809909e-20,-2.0757522564999995
-2.3060470080999198e-20,-2.0752639752499995
-2.423250689428603e-20,-2.0747756939999995
-2.5364934120604817e-20,-2.0742874127499995
-2.6455875681920653e-20,-2.0737991314999995
-2.7503522728868033e-20,-2.0733108502499995
-2.850613666223442e-20,-2.0728225689999995
-2.9462052041513056e-20,-2.0723342877499995
-3.036967937559446e-20,-2.0718460064999995
-3.1227507790923583e-20,-2.0713577252499995
-3.203410757256151e-20,-2.0708694439999995
-3.2788132573881737e-20,-2.0703811627499995
-3.3488322490764264e-20,-2.0698928814999995
-3.413350499642379e-20,-2.0694046002499995
-3.4722597733205475e-20,-2.0689163189999995
-3.5254610157921666e-20,-2.0684280377499995
-3.572864523753868e-20,-2.0679397564999995
-3.6143900992265784e-20,-2.0674514752499995
-3.649967188334501e-20,-2.0669631939999995
-3.679535004309595e-20,-2.0664749127499995
-3.703042634502471e-20,-2.0659866314999995
-3.720449131206559e-20,-2.0654983502499995
-3.731723586129353e-20,-2.0650100689999995
-3.736845188370738e-20,-2.0645217877499995
-3.735803265795946e-20,-2.0640335064999995
-3.728597309717533e-20,-2.0635452252499995
-3.71523698282846e-20,-2.0630569439999995
-3.695742110355871e-20,-2.0625686627499995
-3.6701426544326825e-20,-2.0620803814999995
-3.638478671712194e-20,-2.0615921002499995
-3.600800254277774e-20,-2.0611038189999995
-3.557167453928825e-20,-2.0606155377499995
-3.507650189949731e-20,-2.0601272564999995
-3.4523281404979413e-20,-2.0596389752499995
-3.391290617773317e-20,-2.0591506939999995
-3.32463642715796e-20,-2.0586624127499995
-3.252473710543278e-20,-2.0581741314999995
-3.1749197740861754e-20,-2.0576858502499995
-3.092100900663678e-20,-2.0571975689999995
-3.0041521473197264e-20,-2.0567092877499995
-2.9112171280237897e-20,-2.0562210064999995
-2.81344778208526e-20,-2.0557327252499995
-2.711004128592261e-20,-2.0552444439999995
-2.604054007265972e-20,-2.0547561627499995
-2.4927728061458515e-20,-2.0542678814999995
-2.3773431765427983e-20,-2.0537796002499995
-2.2579547357184654e-20,-2.0532913189999995
-2.1348037577711588e-20,-2.0528030377499995
-2.0080928532261468e-20,-2.0523147564999995
-1.8780306378523142e-20,-2.0518264752499995
-1.744831391239569e-20,-2.0513381939999995
-1.6087147056943066e-20,-2.0508499127499995
-1.4699051260231212e-20,-2.0503616314999995
-1.3286317807938177e-20,-2.0498733502499995
-1.185128005674645e-20,-2.0493850689999995
-1.0396309594694729e-20,-2.0488967877499995
-8.923812334769034e-21,-2.0484085064999995
-7.436224548153935e-21,-2.0479202252499995
-5.9360088436441985e-21,-2.0474319439999995
-4.425650099856543e-21,-2.0469436627499995
-2.9076513569232698e-21,-2.0464553814999995
-1.3845296744431031e-21,-2.0459671002499995
1.4118803744439158e-22,-2.0454788189999995
1.6669692070039893e-21,-2.0449905377499995
3.190279802902348e-21,-2.0445022564999995
4.708588542311438e-21,-2.0440139752499995
6.219371098120947e-21,-2.0435256939999995
7.720114298287527e-21,-2.0430374127499995
9.208320310301562e-21,-2.0425491314999995
1.068151080384521e-20,-2.0420608502499995
1.2137231084650012e-20,-2.0415725689999995
1.3573054192701644e-20,-2.0410842877499995
1.4986584957886274e-20,-2.0405960064999995
1.637546400634146e-20,-2.0401077252499995
1.7737371710754108e-20,-2.0396194439999995
1.907003207799745e-20,-2.0391311627499995
2.0371216567560626e-20,-2.0386428814999995
2.1638747834353542e-20,-2.0381546002499995
2.2870503389569666e-20,-2.0376663189999995
2.4064419173422142e-20,-2.0371780377499995
2.5218493033729568e-20,-2.0366897564999995
2.6330788104433556e-20,-2.0362014752499995
2.739943607834205e-20,-2.0357131939999995
2.842264036850921e-20,-2.0352249127499995
2.939867915289242e-20,-2.0347366314999995
3.032590829706396e-20,-2.0342483502499995
3.120276414999932e-20,-2.0337600689999995
3.202776620814009e-20,-2.0332717877499995
3.27995196431399e-20,-2.0327835064999995
3.351671768895546e-20,-2.0322952252499995
3.4178143884134616e-20,-2.0318069439999995
3.4782674165419737e-20,-2.0313186627499995
3.532927880900826e-20,-2.0308303814999995
3.581702421608212e-20,-2.0303421002499995
3.6245074539447197e-20,-2.0298538189999995
3.661269314841257e-20,-2.0293655377499995
3.691924392928538e-20,-2.0288772564999995
3.7164192419140835e-20,-2.0283889752499995
3.734710677079607e-20,-2.0279006939999995
3.746765854719799e-20,-2.0274124127499995
3.75256233437198e-20,-2.0269241314999995
3.75208812371421e-20,-2.0264358502499995
3.745341706038816e-20,-2.0259475689999995
3.7323320502368743e-20,-2.0254592877499995
3.7130786032585984e-20,-2.0249710064999995
3.6876112650436805e-20,-2.0244827252499995
3.6559703459451045e-20,-2.0239944439999995
3.6182065066992137e-20,-2.0235061627499995
3.574380681024777e-20,-2.0230178814999995
3.524563981000594e-20,-2.0225296002499995
3.468837585304231e-20,-2.0220413189999995
3.407292610428285e-20,-2.0215530377499995
3.3400299651869146e-20,-2.0210647564999995
3.2671601886985124e-20,-2.0205764752499995
3.1888032720945816e-20,-2.0200881939999995
3.105088464235821e-20,-2.0195999127499995
3.016154061745004e-20,-2.0191116314999995
2.922147183690592e-20,-2.0186233502499995
2.823223531284243e-20,-2.0181350689999995
2.719547132976992e-20,-2.0176467877499995
2.6112900753685984e-20,-2.0171585064999995
2.4986322203635802e-20,-2.0166702252499995
2.3817609090366193e-20,-2.0161819439999995
2.2608706526869888e-20,-2.0156936627499995
2.1361628115903153e-20,-2.0152053814999995
2.007845261969591e-20,-2.0147171002499995
1.8761320517364275e-20,-2.0142288189999995
1.7412430455644668e-20,-2.0137405377499995
1.6034035598818316e-20,-2.0132522564999995
1.4628439883856705e-20,-2.0127639752499995
1.3197994186941712e-20,-2.0122756939999995
1.1745092407750972e-20,-2.0117874127499995
1.0272167477961656e-20,-2.0112991314999995
8.781687300629134e-21,-2.0108108502499995
7.276150627166866e-21,-2.0103225689999995
5.758082878815576e-21,-2.0098342877499995
4.230031919549661e-21,-2.0093460064999995
2.6945637874857177e-21,-2.0088577252499995
1.1542583919284378e-21,-2.0083694439999995
-3.8829481674104744e-22,-2.0078811627499995
-1.9305011970908147e-21,-2.0073928814999995
-3.4697652792671826e-21,-2.0069046002499995
-5.0034951328947855e-21,-2.0064163189999995
-6.529106732919833e-21,-2.0059280377499995
-8.044028316014118e-21,-2.0054397564999995
-9.545704720230966e-21,-2.0049514752499995
-1.1031601700545277e-20,-2.0044631939999995
-1.24992102130243e-20,-2.0039749127499995
-1.3946050660337288e-20,-2.0034866314999995
-1.536967709144389e-20,-2.0029983502499995
-1.6767681348309752e-20,-2.0025100689999995
-1.8137697152618975e-20,-2.0020217877499995
-1.9477404125511073e-20,-2.0015335064999995
-2.078453173351862e-20,-2.0010452252499995
-2.2056863153952223e-20,-2.0005569439999995
-2.329223905311979e-20,-2.0000686627499995
-2.4488561270950255e-20,-1.9995803814999995
-2.5643796405650446e-20,-1.9990921002499995
-2.6755979292290048e-20,-1.9986038189999995
-2.7823216369290943e-20,-1.9981155377499995
-2.8843688927047224e-20,-1.9976272564999995
-2.981565623303387e-20,-1.9971389752499995
-3.073745852802778e-20,-1.9966506939999995
-3.160751988821038e-20,-1.9961624127499995
-3.242435094820089e-20,-1.9956741314999995
-3.318655148024762e-20,-1.9951858502499995
-3.389281282507992e-20,-1.9946975689999995
-3.4541920170145404e-20,-1.9942092877499995
-3.513275467121903e-20,-1.9937210064999995
-3.566429541363509e-20,-1.9932327252499995
-3.613562120963788e-20,-1.9927444439999995
-3.654591222865866e-20,-1.9922561627499995
-3.6894451457556784e-20,-1.9917678814999995
-3.718062598819523e-20,-1.9912796002499995
-3.7403928129966374e-20,-1.9907913189999995
-3.75639563452146e-20,-1.9903030377499995
-3.7660416005768315e-20,-1.9898147564999995
-3.769311996911899e-20,-1.9893264752499995
-3.766198897307209e-20,-1.9888381939999995
-3.75670518480093e-20,-1.9883499127499995
-3.74084455462067e-20,-1.9878616314999995
-3.718641498796226e-20,-1.9873733502499995
-3.690131272459738e-20,-1.9868850689999995
-3.655359841870983e-20,-1.9863967877499995
-3.614383814235548e-20,-1.9859085064999995
-3.567270349416581e-20,-1.9854202252499995
-3.5140970536690996e-20,-1.9849319439999995
-3.454951855558873e-20,-1.9844436627499995
-3.389932864256613e-20,-1.9839553814999995
-3.319148210429209e-20,-1.9834671002499995
-3.242715869979453e-20,-1.9829788189999995
-3.160763470914929e-20,-1.9824905377499995
-3.073428083655672e-20,-1.9820022564999995
-2.980855995119153e-20,-1.9815139752499995
-2.883202466948788e-20,-1.9810256939999995
-2.7806314782790477e-20,-1.9805374127499995
-2.673315453458679e-20,-1.9800491314999995
-2.5614349751773372e-20,-1.9795608502499995
-2.4451784834684456e-20,-1.9790725689999995
-2.3247419610834994e-20,-1.9785842877499995
-2.2003286057604776e-20,-1.9780960064999995
-2.072148489925414e-20,-1.9776077252499995
-1.9404182083977292e-20,-1.9771194439999995
-1.805360514680005e-20,-1.9766311627499995
-1.6672039464440614e-20,-1.9761428814999995
-1.5261824408157693e-20,-1.9756546002499995
-1.3825349399957355e-20,-1.9751663189999995
-1.2365049881818928e-20,-1.9746780377499995
-1.08834032032557e-20,-1.9741897564999995
-9.382924433217964e-21,-1.9737014752499995
-7.866162103962964e-21,-1.9732131939999995
-6.335693894083877e-21,-1.9727249127499995
-4.794122257978592e-21,-1.9722366314999995
-3.2440700091645903e-21,-1.9717483502499995
-1.6881758648897955e-21,-1.9712600689999995
-1.2908995962498835e-22,-1.9707717877499995
1.4305306649810788e-21,-1.9702835064999995
2.9880265859858056e-21,-1.9697952252499995
4.540740533202408e-21,-1.9693069439999995
6.086021923674923e-21,-1.9688186627499995
7.62123138883671e-21,-1.9683303814999995
9.14374528665351e-21,-1.9678421002499995
1.0650960190974958e-20,-1.9673538189999995
1.2140297350476448e-20,-1.9668655377499995
1.3609207109487023e-20,-1.9663772564999995
1.5055173283147922e-20,-1.9658889752499995
1.6475717479366745e-20,-1.9654006939999995
1.786840336013502e-20,-1.9649124127499995
1.9230840834848646e-20,-1.9644241314999995
2.0560690178411865e-20,-1.9639358502499995
2.185566606698964e-20,-1.9634475689999995
2.3113541524432776e-20,-1.9629592877499995
2.4332151772513386e-20,-1.9624710064999995
2.550939797830925e-20,-1.9619827252499995
2.6643250892195223e-20,-1.9614944439999995
2.773175437010589e-20,-1.9610061627499995
2.877302877392485e-20,-1.9605178814999995
2.976527424403809e-20,-1.9600296002499995
3.0706773838324016e-20,-1.9595413189999995
3.1595896532050936e-20,-1.9590530377499995
3.2431100073403093e-20,-1.9585647564999995
3.3210933689585034e-20,-1.9580764752499995
3.3934040638708095e-20,-1.9575881939999995
3.4599160602920285e-20,-1.9570999127499995
3.520513191850739e-20,-1.9566116314999995
3.575089363896407e-20,-1.9561233502499995
3.6235487427324543e-20,-1.9556350689999995
3.665805927431136e-20,-1.9551467877499995
3.701786103918208e-20,-1.9546585064999995
3.7314251810424895e-20,-1.9541702252499995
3.7546699083782285e-20,-1.9536819439999995
3.7714779755381146e-20,-1.9531936627499995
3.7818180928060316e-20,-1.9527053814999995
3.7856700529315363e-20,-1.9522171002499995
3.7830247739588264e-20,-1.9517288189999995
3.77388432299645e-20,-1.9512405377499995
3.758261920865977e-20,-1.9507522564999995
3.736181927600866e-20,-1.9502639752499995
3.707679808799615e-20,-1.9497756939999995
3.6728020828699926e-20,-1.9492874127499995
3.6316062492342234e-20,-1.9487991314999995
3.5841606975978776e-20,-1.9483108502499995
3.530544598417242e-20,-1.9478225689999995
3.470847774733866e-20,-1.9473342877499995
3.4051705555751576e-20,-1.9468460064999995
3.333623611154096e-20,-1.9463577252499995
3.2563277701304495e-20,-1.9458694439999995
3.173413819230084e-20,-1.9453811627499995
3.085022285545219e-20,-1.9448928814999995
2.991303201874204e-20,-1.9444046002499995
2.8924158554839376e-20,-1.9439163189999995
2.788528520710486e-20,-1.9434280377499995
2.6798181758402594e-20,-1.9429397564999995
2.56647020474209e-20,-1.9424514752499995
2.448678083747817e-20,-1.9419631939999995
2.326643054303898e-20,-1.9414749127499995
2.2005737819431535e-20,-1.9409866314999995
2.0706860021493544e-20,-1.9404983502499995
1.9372021537104452e-20,-1.9400100689999995
1.800351000178102e-20,-1.9395217877499995
1.6603672400755867e-20,-1.9390335064999995
1.517491106510483e-20,-1.9385452252499995
1.371967956874672e-20,-1.9380569439999995
1.2240478533253641e-20,-1.9375686627499995
1.0739851347640786e-20,-1.9370803814999995
9.220379810398379e-21,-1.9365921002499995
7.684679701226745e-21,-1.9361038189999995
6.135396290038889e-21,-1.9356155377499995
4.575199790888681e-21,-1.9351272564999995
3.0067807686682273e-21,-1.9346389752499995
1.4328455063963358e-21,-1.9341506939999995
-1.4388865888616333e-22,-1.9336624127499995
-1.720698023634321e-21,-1.9331741314999995
-3.294857220626787e-21,-1.9326858502499995
-4.863643928999556e-21,-1.9321975689999995
-6.4243435833474164e-21,-1.9317092877499995
-7.974254073767307e-21,-1.9312210064999995
-9.510690428668486e-21,-1.9307327252499995
-1.1030989472267684e-20,-1.9302444439999995
-1.2532514448661827e-20,-1.9297561627499995
-1.4012659604441335e-20,-1.9292678814999995
-1.5468854721885786e-20,-1.9287796002499995
-1.6898569596016013e-20,-1.9282913189999995
-1.8299318446815844e-20,-1.9278030377499995
-1.966866425415085e-20,-1.9273147564999995
-2.1004223014613793e-20,-1.9268264752499995
-2.2303667910936716e-20,-1.9263381939999995
-2.3564733386185228e-20,-1.9258499127499995
-2.478521911555102e-20,-1.9253616314999995
-2.5962993868759385e-20,-1.9248733502499995
-2.7095999256269546e-20,-1.9243850689999995
-2.8182253352649153e-20,-1.9238967877499995
-2.9219854190695447e-20,-1.9234085064999995
-3.0206983120111e-20,-1.9229202252499995
-3.114190802474999e-20,-1.9224319439999995
-3.202298639269752e-20,-1.9219436627499995
-3.284866823369667e-20,-1.9214553814999995
-3.361749883868691e-20,-1.9209671002499995
-3.43281213764869e-20,-1.9204788189999995
-3.497927932293478e-20,-1.9199905377499995
-3.55698187180887e-20,-1.9195022564999995
-3.6098690247360375e-20,-1.9190139752499995
-3.656495114279098e-20,-1.9185256939999995
-3.696776690094919e-20,-1.9180374127499995
-3.7306412814274617e-20,-1.9175491314999995
-3.7580275312991937e-20,-1.9170608502499995
-3.7788853115054623e-20,-1.9165725689999995
-3.7931758181905786e-20,-1.9160842877499995
-3.8008716478177716e-20,-1.9155960064999995
-3.80195685337927e-20,-1.9151077252499995
-3.796426980726521e-20,-1.9146194439999995
-3.784289084935481e-20,-1.9141311627499995
-3.7655617266562006e-20,-1.9136428814999995
-3.740274948430831e-20,-1.9131546002499995
-3.708470230999002e-20,-1.9126663189999995
-3.670200429644434e-20,-1.9121780377499995
-3.625529690671402e-20,-1.9116897564999995
-3.5745333481344627e-20,-1.9112014752499995
-3.5172978009794555e-20,-1.9107131939999995
-3.4539203707876134e-20,-1.9102249127499995
-3.384509140350109e-20,-1.9097366314999995
-3.3091827733320193e-20,-1.9092483502499995
-3.2280703153193547e-20,-1.9087600689999995
-3.141310976575863e-20,-1.9082717877499995
-3.0490538968674234e-20,-1.9077835064999995
-2.9514578927449534e-20,-1.9072952252499995
-2.848691187706117e-20,-1.9068069439999995
-2.740931125689389e-20,-1.9063186627499995
-2.6283638683795542e-20,-1.9058303814999995
-2.511184076837602e-20,-1.9053421002499995
-2.3895945779910575e-20,-1.9048538189999995
-2.2638060165525177e-20,-1.9043655377499995
-2.1340364929549643e-20,-1.9038772564999995
-2.000511187925031e-20,-1.9033889752499995
-1.8634619743312246e-20,-1.9029006939999995
-1.7231270169728075e-20,-1.9024124127499995
-1.5797503609973767e-20,-1.9019241314999995
-1.4335815096494337e-20,-1.9014358502499995
-1.2848749920811733e-20,-1.9009475689999995
-1.1338899219665612e-20,-1.9004592877499995
-9.808895476834707e-21,-1.8999710064999995
-8.26140794837509e-21,-1.8994827252499995
-6.6991380192483226e-21,-1.8989944439999995
-5.124814499332321e-21,-1.8985061627499995
-3.5411888670248896e-21,-1.8980178814999995
-1.951030468685786e-21,-1.8975296002499995
-3.571216822814097e-22,-1.8970413189999995
1.2377469463362894e-21,-1.8965530377499995
2.8307815860392284e-21,-1.8960647564999995
4.419190013358174e-21,-1.8955764752499995
6.000186507223781e-21,-1.8950881939999995
7.570996736892241e-21,-1.8945999127499995
9.128862634512684e-21,-1.8941116314999995
1.0671047243756233e-20,-1.8936233502499995
1.2194839535989641e-20,-1.8931350689999995
1.3697559185490628e-20,-1.8926467877499995
1.5176561295313727e-20,-1.8921585064999995
1.662924106541664e-20,-1.8916702252499995
1.8053038394831716e-20,-1.8911819439999995
1.944544240969679e-20,-1.8906936627499995
2.0803995909139143e-20,-1.8902053814999995
2.2126299721087337e-20,-1.8897171002499995
2.3410016960282614e-20,-1.8892288189999995
2.465287718089011e-20,-1.8887405377499995
2.5852680416286487e-20,-1.8882522564999995
2.70073010988234e-20,-1.8877639752499995
2.811469185250799e-20,-1.8872756939999995
2.917288715182382e-20,-1.8867874127499995
3.0180006840082e-20,-1.8862991314999995
3.1134259500977213e-20,-1.8858108502499995
3.2033945677233697e-20,-1.8853225689999995
3.287746093052404e-20,-1.8848342877499995
3.366329873708592e-20,-1.8843460064999995
3.439005321376278e-20,-1.8838577252499995
3.505642166947009e-20,-1.8833694439999995
3.566120697740812e-20,-1.8828811627499995
3.6203319763637424e-20,-1.8823928814999995
3.6681780407949846e-20,-1.8819046002499995
3.709572085330791e-20,-1.8814163189999995
3.7444386220165923e-20,-1.8809280377499995
3.7727136221619133e-20,-1.8804397564999995
3.7943446380403015e-20,-1.8799514752499995
3.809290904266548e-20,-1.8794631939999995
3.8175234186071235e-20,-1.8789749127499995
3.819025002123618e-20,-1.8784866314999995
3.813790338519666e-20,-1.8779983502499995
3.801825992598422e-20,-1.8775100689999995
3.783150407774261e-20,-1.8770217877499995
3.7577938826194794e-20,-1.8765335064999995
3.7257985264631957e-20,-1.8760452252499995
3.687218194097645e-20,-1.8755569439999995
3.642118399682744e-20,-1.8750686627499995
3.590576209977974e-20,-1.8745803814999995
3.532680117065912e-20,-1.8740921002499995
3.4685298907701075e-20,-1.8736038189999995
3.3982364110032545e-20,-1.8731155377499995
3.3219214803212163e-20,-1.8726272564999995
3.2397176169895536e-20,-1.8721389752499995
3.1517678289082356e-20,-1.8716506939999995
3.058225368770708e-20,-1.8711624127499995
2.9592534708704144e-20,-1.8706741314999995
2.8550250699986847e-20,-1.8701858502499995
2.745722502910562e-20,-1.8696975689999995
2.631537192868464e-20,-1.8692092877499995
2.5126693178006754e-20,-1.8687210064999995
2.3893274626453543e-20,-1.8682327252499995
2.2617282564760978e-20,-1.8677444439999995
2.1300959950352152e-20,-1.8672561627499995
1.9946622493262603e-20,-1.8667678814999995
1.855665460943569e-20,-1.8662796002499995
1.7133505248396544e-20,-1.8657913189999995
1.5679683602581767e-20,-1.8653030377499995
1.4197754705751313e-20,-1.8648147564999995
1.2690334928215321e-20,-1.8643264752499995
1.1160087376687027e-20,-1.8638381939999995
9.609717206857623e-21,-1.8633499127499995
8.04196685688868e-21,-1.8628616314999995
6.4596112101805926e-21,-1.8623733502499995
4.8654526959409194e-21,-1.8618850689999995
3.2623163361562364e-21,-1.8613967877499995
1.653044747717826e-21,-1.8609085064999995
4.049310850222287e-23,-1.8604202252499995
-1.5724759036714373e-21,-1.8599319439999995
-3.1829971902716915e-21,-1.8594436627499995
-4.7882083204441314e-21,-1.8589553814999995
-6.385254619568136e-21,-1.8584671002499995
-7.971294248886913e-21,-1.8579788189999995
-9.543503267219118e-21,-1.8574905377499995
-1.109908066570333e-20,-1.8570022564999995
-1.2635253366597362e-20,-1.8565139752499995
-1.4149281177215258e-20,-1.8560256939999995
-1.5638461690110187e-20,-1.8555374127499995
-1.7100135120759163e-20,-1.8550491314999995
-1.853168907403137e-20,-1.8545608502499995
-1.9930563230905112e-20,-1.8540725689999995
-2.1294253946979528e-20,-1.8535842877499995
-2.2620318754508116e-20,-1.8530960064999995
-2.3906380759799958e-20,-1.8526077252499995
-2.5150132928072098e-20,-1.8521194439999995
-2.6349342247952506e-20,-1.8516311627499995
-2.7501853768105236e-20,-1.8511428814999995
-2.8605594498618184e-20,-1.8506546002499995
-2.965857717004336e-20,-1.8501663189999995
-3.0658903843244893e-20,-1.8496780377499995
-3.160476936341152e-20,-1.8491897564999995
-3.2494464651930093e-20,-1.8487014752499995
-3.332637983002772e-20,-1.8482131939999995
-3.409900716844512e-20,-1.8477249127499995
-3.481094385765354e-20,-1.8472366314999995
-3.546089459347653e-20,-1.8467483502499995
-3.604767397328514e-20,-1.8462600689999995
-3.657020869826741e-20,-1.8457717877499995
-3.7027539577615646e-20,-1.8452835064999995
-3.741882333082705e-20,-1.8447952252499995
-3.7743334184657946e-20,-1.8443069439999995
-3.800046526164655e-20,-1.8438186627499995
-3.818972975747935e-20,-1.8433303814999995
-3.831076190485069e-20,-1.8428421002499995
-3.836331772185077e-20,-1.8423538189999995
-3.834727554328856e-20,-1.8418655377499995
-3.826263633375211e-20,-1.8413772564999995
-3.810952378159279e-20,-1.8408889752499995
-3.788818417341055e-20,-1.8404006939999995
-3.75989860490128e-20,-1.8399124127499995
-3.724241963720826e-20,-1.8394241314999995
-3.681909607319441e-20,-1.8389358502499995
-3.6329746398683177e-20,-1.8384475689999995
-3.577522034630862e-20,-1.8379592877499995
-3.515648491023941e-20,-1.8374710064999995
-3.4474622705311855e-20,-1.8369827252499995
-3.373083011738045e-20,-1.8364944439999995
-3.292641524794925e-20,-1.8360061627499995
-3.206279565654765e-20,-1.8355178814999995
-3.114149590464122e-20,-1.8350296002499995
-3.016414490527441e-20,-1.8345413189999995
-2.913247308295236e-20,-1.8340530377499995
-2.804830934865743e-20,-1.8335647564999995
-2.6913577895189773e-20,-1.8330764752499995
-2.5730294818401455e-20,-1.8325881939999995
